glid,fk_eto_mcat_id,glcat_mcat_name
244836282,26609,Digital Door Lock
244836282,191481,Interactive Flat Panel
244853234,126640,Wedding Stage
244853234,99323,Stainless Steel Chair
244853234,38306,Stainless Steel Tables
244853234,129995,Wedding Stage Backdrop
244853234,36913,Round Table
244943047,3354,Waterproof Membranes
244943047,192606,APP Membrane
244943047,169709,Terrace Water Proofing Services
244943047,43869,Waterproofing Service
244943047,177916,Bitumen Sheet
244951642,23658,Bulk Density Meter
244951642,140409,Tap Density Tester
244951642,119115,Bulk Density Apparatus
244951642,22017,Angle Measuring Instrument
244951642,137486,Portable Density Meter
245096315,156476,Semi Husked Coconut
245096315,42014,Coconut Copra
245096315,182617,W320 Cashew Nuts
245096315,185998,W240 Cashew Nuts
245096315,650168,Plain Paper Plate
245133275,1021,Stone Pillars
245133275,38607,Wall Decor
245133275,224235,Marble Pedestal Wash Basin
245133275,164320,Marble Flooring Services
245133275,224236,Stone Pedestal Wash Basin
245243232,217407,Nilkamal Dustbins
245243232,137460,Wheeled Dustbin
245243232,181794,Plastic Dustbin
245243232,94743,Stainless Steel Dustbin
245243232,181796,Plastic Waste Bin
245317742,29734,GPS Tracking System
245317742,116804,GPS Tracking Device
245317742,223271,M2M Sim Card
245317742,38571,Vehicle GPS System
245317742,20677,Vehicle Tracking Systems
245432726,7518,Onion Powder
245432726,26446,Dehydrated Onion
245432726,84758,Dehydrated Onion Flake
245432726,11917,Garlic Powder
245432726,147472,Tomato Powder
245633405,114136,Potato
245633405,191172,Red Potatoes
245633405,169806,Organic Potato
245633405,191931,Lady Rosetta Potato
245633405,7229,Potato Chips
245751510,182269,Paper Tube Box
245751510,160590,Packaging Paper Tube
245751510,160576,Composite Paper Container
245751510,129509,Tea Packing Boxes
245751510,146577,Kraft Paper Tubes
245877412,42535,Frozen Fruit Pulp
245877412,652732,Avocado Pulp
245890745,145692,Ultrasonic Rat Repellent
245890745,209212,Water Leak Detection System
245890745,41048,Water Leak Detectors
245890745,209213,Water Leak Sensor Cable
245890745,55095,Sprinkler Accessories
245950950,94946,Residential Elevator
245950950,23378,Car Parking System
245950950,34562,Passenger Lifts
245950950,143822,Hydraulic Car Parking System
245950950,163199,Stacked Parking Systems
246057464,167511,Meropenem Injection
246057464,442858,Ceftriaxone and Sulbactam Injection
246057464,186262,Cefixime Tablet
246057464,138631,Ceftriaxone Injection
246057464,224628,Cefotaxime Injection
246356793,21536,Absorbent Cotton
246356793,55276,Zig Zag Cotton
246356793,23473,Bleached Cotton
246356793,139529,Medical Cotton Rolls
246356793,1148,Surgical Cotton
246459087,445004,Earbuds
246459087,180534,Bluetooth Smart Watch
246459087,184363,Smart Watch
246459087,32810,Plastic Mobile Holder
246459087,652861,BoAt Earbuds
246597307,31983,Men Tie
246597307,13445,Designer Necktie
246597307,117246,Tie & Cufflink Packaging Boxes
246597307,37872,Silk Tie
246597307,87908,Formal Tie
246709147,152152,Cotton Dhoti
246709147,186426,Cotton Printed Bed Sheet
246709147,31958,Men Kurtas
246709147,177906,King Size Bed Sheets
246709147,8404,Satin Bed Sheets
246851948,45872,House Construction Services
246851948,191068,Wall Construction Services
246851948,175580,Boundary Walls Construction Services
246851948,28245,Farmhouse Construction
246851948,161005,Stone Flooring Services
247026100,69834,Fried Onions
247026100,147472,Tomato Powder
247026100,11914,Garlic Flake
247026100,11917,Garlic Powder
247026100,11270,Cumin Seeds
247027681,7803,Stainless Steel Kitchen Sinks
247027681,42601,Single Bowl Kitchen Sink
247027681,42602,Double Bowl Kitchen Sink
247027681,10512,Kitchen Sinks
247027681,162096,Sink Waste Coupling
247200620,144493,Gas Cutting Torch
247200620,37171,Self Contained Breathing Apparatus
247200620,160658,Scuba Cylinders
247200620,6388,Fire Suit
247200620,29276,Gas Masks
247245752,764,Incense Sticks
247245752,184173,Green Phenyl
247245752,143492,Raw Incense Stick
247245752,2140,Liquid Detergent
247245752,78320,Mosquito Repellent Stick
247303984,6222,Face Wash
247303984,158713,Night Cream
247303984,650981,Vitamin C Serum
247303984,39114,Sunscreen
247303984,192830,Hair Growth Serum
247550916,177080,Auto Refractometer
247550916,126578,Refraction Chair Unit
247550916,9543,Slit Lamp
247550916,178944,Lensometer
247550916,7538,Ophthalmic Equipment
247846390,235899,Bagasse Disposable Plate
247846390,99682,Biodegradable Bowl
247846390,89720,Disposable Food Tray
247846390,178211,Eco Friendly Disposable Plates
247846390,123936,Biodegradable Container
247864001,157281,Cotton Nightgown
247864001,220508,Ladies Designer Nighty
247864001,166899,Cotton Lungis
247864001,87669,Stainless Steel Water Bottle
247864001,85474,Printed Lungi
247924520,154572,Eucalyptus Clone Plants
247924520,215803,Poplar Plant
247924520,186261,Eucalyptus Plant
247924520,182768,Guava Plants
247924520,183065,Papaya Plant
247979410,13613,Crystal Chandelier
247979410,16039,Hanging Chandelier
247979410,159050,Plastic Flower
247979410,209144,Diwali Torans
247979410,4926,Artificial Flowers
248207702,70078,Radha Krishna Statues
248207702,74617,Marble God Statue
248207702,179201,Marble Durga Statue
248207702,178191,Marble Radha Krishna Statue
248207702,179198,Marble Buddha Statue
248229255,191138,Aadhaar Card Making Services
248229255,42044,Licensing Services
248229255,49652,Business Consultant
248229255,214836,Rera Registration Service
248229255,107233,PAN Card Services
248236463,158587,Aam Papad
248236463,9823,Mango Pulp
248236463,187185,Totapuri Mango Pulp
248236463,6682,Natural Honey
248236463,166118,Black Pepper Powder
248291608,146876,Organic Jaggery
248291608,142111,Groundnut Seeds
248291608,142630,Groundnut Cake
248291608,186492,Organic Turmeric Powder
248291608,183031,Organic Jaggery Powder
248313287,95695,Turning Holder
248313287,27904,Engraving Tools
248313287,24684,Ceramic Inserts
248313287,29841,Grooving Tools
248313287,184759,CBN Inserts
248373537,107233,PAN Card Services
248373537,653320,PESO Certificate
248373537,174652,Factory Act Consultant Services
248373537,42044,Licensing Services
248373537,112712,PF Consultancy Service
248452286,246,EOT Cranes
248452286,179308,Single Girder EOT Cranes
248452286,179309,Double Girder EOT Cranes
248452286,127544,Pillar Mounted Jib Crane
248452286,1124,Overhead Crane
248518882,84683,Molded Pulp Tray
248518882,84669,Egg Boxes
248518882,179345,Paper Egg Tray
248518882,37712,Shoe Trees
248518882,116065,Paper Food Boxes
248600046,140749,Plastic Cloth Clips
248600046,218523,Plastic Chopping Board
248600046,6062,Plastic Hangers
248600046,181794,Plastic Dustbin
248600046,73890,Plastic Clothes Hanger
248605558,191279,Sugarcane Gud
248605558,146876,Organic Jaggery
248605558,183031,Organic Jaggery Powder
248605558,10335,Gud Powder
248605558,182665,Grape Plant
248726302,224523,Seven Chakra Tree
248726302,226872,Gemstone Tree
248726302,65661,Gemstone Bracelet
248726302,22131,Artificial Trees
248726302,190710,Tiger Eye Bracelet
248736910,132960,White Marble
248736910,626,Marble Slabs
248736910,25424,Decorative Fountain
248736910,2297,Garden Fountains
248736910,151987,White Marble Temple
248806393,133834,Electric Geyser
248806393,194353,Surya Water Heater & Geyser
248806393,11936,Gas Geyser
248806393,14066,Electric Water Heater
248806393,156787,Induction Cooktop
248816044,184085,Crompton Ceiling Fans
248816044,215843,L&T Modular Switches
248816044,181454,LED COB Light
248816044,95554,LED Floodlight
248816044,163158,Modular Plates
248839463,151565,Laser Process Heads
248839463,37825,Sheet Cutting Machine
248839463,132940,Screw Air Compressor
248839463,3878,CNC Machines
248839463,84368,Optical Laser Source
248886375,41769,De Oiled Rice Bran
248886375,41768,Rice Bran
248886375,41550,Yellow Corn
248886375,3631,Caustic Soda Flakes
248886375,89844,Caustic Soda Prill
249025843,122569,Aerial Bunched Cable
249025843,154255,EPR Cable
249025843,193867,Polycab Armoured Cable
249025843,150366,PVC Insulated Armoured Cable
249025843,150067,Copper Armoured Cable
249068993,12324,Ganesh Statue
249068993,177958,God Stone Statue
249068993,8393,Sandstone Statues
249068993,157904,Black Stone Sculptures
249068993,191376,Stone Buddha Statue
249069909,175055,Handmade Soaps
249069909,182748,Hair Growth Oil
249069909,3275,Aloe Vera Soap
249069909,183786,Multani Mitti Soap
249069909,443596,Organic Soap
249079193,190723,Fire Hose Box
249079193,27565,Fire Hose Reels
249079193,186628,RRL Hose Pipe
249079193,156783,Hose Reel Drum
249079193,27561,Fire Fighting Equipments
249102622,193023,Vetiver Grass
249102622,2728,Vermicompost
249102622,32022,Lemongrass Plant
249102622,183773,Marigold Plant
249102622,162937,Vetiver Root
249132280,78882,Fleece Hoodie
249132280,158308,Men Plain T Shirt
249132280,136167,Round Neck Men T-Shirt
249132280,183897,Men Sports T-Shirt
249132280,181480,Cotton Men T-Shirt
249136491,8288,Rubber Bushings
249136491,8317,Rubber O Ring
249136491,9346,Silicon O Rings
249136491,191812,Hydraulic Jack Seal
249136491,8318,Rubber Oil Seal
249207443,70089,Roasted Chana
249207443,39112,Sunflower Seeds
249207443,218530,Organic Sunflower Seeds
249207443,182292,Roasted Hing Chana
249207443,23243,Bird Food
249310856,41422,Wood Charcoal
249310856,21045,Charcoal
249310856,132780,Coconut Shell Charcoal
249367792,161369,Men Cotton Vest
249367792,142328,Men Thermal Wear
249367792,141613,Kids Thermal
249367792,39766,Thermal Wear
249367792,1947,Hosiery Knitwear
249418052,172791,Thesis Writing Services
249418052,170389,Dissertation Writing Service
249418052,171241,Academic Writing Services
249418052,88500,Article Writing Service
249418052,111436,Data Analysis
249455288,4227,Banarasi Sarees
249455288,6242,Fancy Sarees
249455288,12972,Designer Sarees
249455288,153122,Printed Cotton Saree
249455288,189003,Cotton Unstitched Suits
249462066,31433,Labour Contractors
249462066,175000,Contract Labour Supplier Services
249462066,148874,Water Tank Construction Services
249462066,156212,Hotel Staff Recruitment Services
249462066,168570,Unskilled Labour Service
249642876,7867,Steam Coal
249642876,122518,Precast Compound Wall
249642876,181009,RCC Readymade Compound Wall
249642876,122158,Compound Wall
249642876,122539,RCC Wall
249817410,177777,Marble Tulsi Stand
249817410,151987,White Marble Temple
249817410,650973,Stone Tulsi Pot
249817410,445685,Mimbar
249817410,139616,Tulsi Pot
249866172,214731,Agricultural Drone
249866172,446018,Drone Battery
249866172,444639,Drone Accessories
249866172,85406,Electric Water Pump
249866172,22553,Battery Connectors
249969705,132960,White Marble
249969705,68241,Indoor Water Fountains
249969705,9874,Marble Stone
249969705,9851,Marble Floorings
249969705,215043,Makrana White Marble
249982642,191018,Printed Rayon Fabric
249982642,8980,Rayon Fabrics
249982642,1318,Cotton Fabric
249982642,167099,Floral Print Fabric
249982642,222818,Rayon Kurti Fabric
250110239,145249,Gate Light
250110239,11686,Door Mats
250110239,20997,Cloth Drying Stand
250110239,88189,Plastic Storage Drawer
250110239,137707,LED Bollard Light
250194637,20240,Wooden Tray
250194637,25566,Decorative Trays
250194637,220433,Serving Wooden Platter
250194637,13038,Wooden Coasters
250194637,19397,Wooden Bowl
250209019,149941,Pharma PET Bottles
250209019,1425,PET Bottles
250209019,10656,Amber Glass Bottle
250209019,191159,Pharma Glass Bottle
250209019,84685,PET Water Bottle
250224702,155486,Foil Fabric
250224702,224515,Printed French Crepe Fabric
250224702,84574,Digital Printed Fabric
250224702,2298,Printed Fabrics
250224702,159644,Polyester Silk Fabric
250282953,106132,Multani Mitti
250282953,1841,Henna Powder
250282953,11917,Garlic Powder
250282953,7336,Neem Powder
250282953,2607,Turmeric Powder
250382920,6041,Plastic Carry Bag
250382920,113940,Biomass Briquettes
250382920,117699,Bio Coal
250382920,891,Boiler Parts
250382920,21697,Air Release Valves
250383971,219289,Glass Milk Bottle
250383971,28751,Glass Storage Jar
250383971,146230,Pickle Jars
250383971,445896,Goli Soda Glass Bottle
250383971,74494,Honey Jar
250430434,191470,Concrete Paver Block
250430434,33865,Paver Blocks
250430434,177813,Cement Paver Block
250430434,10230,Interlocking Pavers
250430434,10424,KERB Stones
250557911,151987,White Marble Temple
250557911,32520,Marble Temples
250557911,166113,Stone Carved Temple
250557911,9853,Marble Fountains
250557911,132960,White Marble
250592328,65436,Tower Crane
250592328,211901,Potain Tower Crane
250592328,25694,Concrete Placing Boom
250592328,143721,Mobile Tower Crane
250592328,195013,Used Tower Crane
250608031,177429,Wedding Turban
250608031,179279,Safa
250608031,182811,Off Grid Solar Power Plant
250608031,184030,On Grid Solar Power Systems
250608031,202031,Adani Solar Panels
250612862,180740,3 Ply Corrugated Box
250612862,180741,5 Ply Corrugated Box
250612862,1416,Corrugated Box
250612862,155694,Kraft Paper Roll
250612862,156752,Brown Kraft Paper
250780973,160314,Stainless Steel Circlips
250780973,44766,External Circlip
250780973,44767,Internal Circlips
250780973,21010,Circlips
250780973,7758,Spring Washer
251021616,1876,Imitation Jewelry
251021616,759,Fashion Jewelry
251021616,77730,High Heel Sandal
251021616,188736,Nose Pin
251021616,161122,Ladies Flat Sandals
251037194,156002,Goods Cum Passenger Elevator
251037194,251,Material Handling Lifts
251037194,106650,Hardware Accessories
251037194,78135,Industrial Lift
251037194,179310,Traction Goods Lift
251052800,481,Fire Proof Safes
251052800,181987,Safety Locker
251052800,187375,Jewellery Locker
251052800,221665,Godrej Safety Locker
251052800,1305,Security Safes
251327582,186395,Mata Ki Chunari
251327582,167660,Gota Patti Border
251327582,180012,Gota Laces
251327582,36186,Religious Flags
251327582,43609,Puja Accessories
251385978,101902,Refined Glycerine
251385978,35876,Propylene Glycol PPG
251385978,193107,DMDM Hydantoin
251385978,137298,EDTA Disodium Salt
251385978,26127,Raw Glycerine
251432114,154081,Wooden Double Bed
251432114,31020,Interior Designers
251432114,168055,Interior Wood Work
251432114,31028,Interior Decorators
251432114,135872,Bedroom Interior Designing
251482310,96540,Office Container
251482310,150852,MS Porta Cabin
251482310,189345,Steel Portable Cabin
251482310,145136,FRP Portable Toilet
251482310,185338,GI Portable Cabin
251603550,24353,Cold Storage Rooms
251603550,219384,Blue Star Banana Ripening Chamber
251603550,44051,Cold Storage Services
251603550,214852,Blue Star Cold Rooms
251603550,65816,Banana Ripening Chamber
251604792,8067,Red Chilli Powder
251604792,36737,Sambar Powder
251604792,2607,Turmeric Powder
251604792,36845,Rasam Powder
251604792,8066,Red Chilli
251709106,29429,Glass Balls
251709106,17362,Marble Ball
251709106,24400,Colour Stones
251709106,12084,Glass Pebbles
251709106,34768,Pebble Stone
251848644,34174,Personal Loan
